order_date,product_name,product_category,ram,rom,processor,display_resolution,quantity,price_each
12-04-2023,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,47000
12-04-2023,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,69000
12-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,48000
12-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,52000
12-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,76000
12-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,70000
12-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,41000
12-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,90000
12-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,45000
13-04-2023,HP Laptop,Laptop,8GB,512GB,i5,4K,1,41000
13-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,75000
13-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,66000
13-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,48000
13-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,4K,1,45000
13-04-2023,Lenovo Laptop,Laptop,32GB,1TB,i7,FHD,1,79000
13-04-2023,Asus Laptop,Laptop,32GB,1TB,i5,4K,1,41000
13-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,61000
13-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,65000
13-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,44000
13-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i7,4K,1,81000
13-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,63000
13-04-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,68000
14-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,69000
14-04-2023,Asus Laptop,Laptop,8GB,2TB,Ryzen 3,FHD,1,30000
14-04-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,63000
14-04-2023,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,48000
14-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,56000
14-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,47000
14-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,52000
14-04-2023,Lenovo Laptop,Laptop,8GB,2TB,i5,FHD,1,63000
14-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,65000
14-04-2023,Dell Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,57000
14-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,66000
14-04-2023,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,64000
14-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,75000
14-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,45000
14-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,63000
15-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,59000
15-04-2023,Dell Laptop,Laptop,16GB,1TB,i9,4K,1,105000
15-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,47000
15-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,4K,1,88000
15-04-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,67000
15-04-2023,HP Laptop,Laptop,16GB,512GB,i3,FHD,1,38000
15-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,71000
15-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,50000
15-04-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,65000
15-04-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,47000
15-04-2023,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,47000
15-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,81000
15-04-2023,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,84000
15-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,117000
15-04-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,56000
15-04-2023,HP Laptop,Laptop,16GB,1TB,i7,4K,1,80000
15-04-2023,HP Laptop,Laptop,8GB,2TB,i5,FHD,1,49000
15-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,86000
15-04-2023,Dell Laptop,Laptop,8GB,2TB,i7,4K,1,72000
15-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,55000
15-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,59000
15-04-2023,Dell Laptop,Laptop,16GB,512GB,i9,4K,1,95000
15-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,72000
15-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,47000
15-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,58000
15-04-2023,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,52000
15-04-2023,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,58000
15-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,74000
15-04-2023,HP Laptop,Laptop,8GB,512GB,i5,4K,1,44000
16-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,41000
16-04-2023,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,68000
16-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,47000
16-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,51000
16-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,81000
16-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,41000
16-04-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,75000
16-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,82000
16-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,53000
16-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,55000
16-04-2023,Dell Laptop,Laptop,16GB,512GB,i7,4K,1,86000
16-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,47000
16-04-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,63000
17-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,57000
17-04-2023,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,42000
17-04-2023,HP Laptop,Laptop,8GB,1TB,i5,4K,1,67000
17-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,58000
17-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,45000
17-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,68000
17-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,86000
17-04-2023,Asus Laptop,Laptop,8GB,512GB,i7,FHD,1,72000
17-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,44000
17-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,43000
17-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,61000
17-04-2023,Dell Laptop,Laptop,16GB,512GB,i5,4K,1,68000
18-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,67000
18-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i7,4K,1,62000
18-04-2023,Lenovo Laptop,Laptop,32GB,1TB,i7,4K,1,81000
18-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,62000
18-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,61000
18-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
18-04-2023,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,67000
18-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,40000
18-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,47000
18-04-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,46000
18-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,68000
18-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,74000
18-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,39000
18-04-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,116000
18-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,48000
18-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,84000
19-04-2023,HP Laptop,Laptop,8GB,1TB,i9,4K,1,113000
19-04-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,42000
19-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,68000
19-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,33000
19-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,50000
19-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,55000
19-04-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
19-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,47000
19-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,53000
19-04-2023,HP Laptop,Laptop,8GB,512GB,i7,FHD,1,71000
19-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,53000
19-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,87000
20-04-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,65000
20-04-2023,Dell Laptop,Laptop,16GB,512GB,i7,4K,1,73000
20-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,64000
20-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,68000
20-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,86000
20-04-2023,Asus Laptop,Laptop,8GB,512GB,i3,FHD,1,38000
20-04-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,64000
20-04-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,64000
20-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,66000
20-04-2023,HP Laptop,Laptop,8GB,2TB,i7,FHD,1,89000
20-04-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,81000
20-04-2023,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,45000
20-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,58000
20-04-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,65000
20-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,111000
20-04-2023,Lenovo Laptop,Laptop,32GB,512GB,i7,FHD,1,76000
20-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,109000
21-04-2023,HP Laptop,Laptop,16GB,1TB,i7,4K,1,65000
21-04-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,72000
21-04-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,71000
21-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,44000
21-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,65000
21-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,48000
21-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,64000
21-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,36000
21-04-2023,Asus Laptop,Laptop,8GB,1TB,i3,FHD,1,46000
21-04-2023,Asus Laptop,Laptop,32GB,512GB,Ryzen 5,4K,1,49000
21-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,49000
21-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,88000
21-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,60000
21-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,66000
21-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,45000
21-04-2023,HP Laptop,Laptop,16GB,512GB,i5,4K,1,67000
22-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,47000
22-04-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,41000
22-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,87000
22-04-2023,HP Laptop,Laptop,8GB,2TB,Ryzen 3,FHD,1,31000
22-04-2023,Lenovo Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,51000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
22-04-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
22-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,45000
22-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,69000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,55000
22-04-2023,HP Laptop,Laptop,8GB,512GB,i5,4K,1,53000
22-04-2023,HP Laptop,Laptop,8GB,512GB,i5,4K,1,68000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,66000
22-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,70000
22-04-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,40000
22-04-2023,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,68000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,65000
22-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,78000
22-04-2023,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,62000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,47000
22-04-2023,Asus Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,50000
22-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,75000
22-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
22-04-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,80000
22-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,78000
23-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i5,FHD,1,58000
23-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,77000
23-04-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,61000
23-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,72000
23-04-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,32000
23-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,49000
23-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,37000
23-04-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,38000
23-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
23-04-2023,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,43000
23-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,52000
23-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,88000
23-04-2023,HP Laptop,Laptop,8GB,1TB,i9,4K,1,102000
23-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,43000
23-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,47000
23-04-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,56000
23-04-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,56000
23-04-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,79000
23-04-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
23-04-2023,Dell Laptop,Laptop,8GB,512GB,i7,4K,1,76000
24-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,57000
24-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
24-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,55000
24-04-2023,Dell Laptop,Laptop,32GB,1TB,i5,FHD,1,54000
24-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,49000
24-04-2023,Lenovo Laptop,Laptop,8GB,2TB,Ryzen 5,4K,1,52000
24-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,90000
24-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,46000
24-04-2023,Lenovo Laptop,Laptop,8GB,2TB,i5,4K,1,67000
24-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,81000
24-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,68000
24-04-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,43000
24-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,63000
24-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
24-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,38000
25-04-2023,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,72000
25-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,67000
25-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,55000
25-04-2023,HP Laptop,Laptop,8GB,1TB,i7,4K,1,83000
25-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,83000
25-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,88000
25-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,45000
25-04-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,48000
25-04-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,70000
25-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,50000
25-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,43000
25-04-2023,Dell Laptop,Laptop,16GB,512GB,i5,4K,1,53000
25-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,62000
25-04-2023,Asus Laptop,Laptop,16GB,512GB,i5,4K,1,65000
25-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i5,4K,1,52000
25-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,66000
26-04-2023,Asus Laptop,Laptop,32GB,512GB,Ryzen 5,FHD,1,52000
26-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,52000
26-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,79000
26-04-2023,HP Laptop,Laptop,16GB,1TB,i5,4K,1,41000
26-04-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,81000
26-04-2023,Dell Laptop,Laptop,16GB,1TB,i3,FHD,1,45000
26-04-2023,HP Laptop,Laptop,8GB,1TB,i5,4K,1,45000
26-04-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,49000
26-04-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,81000
26-04-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
26-04-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,34000
26-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,43000
26-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,68000
26-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,48000
27-04-2023,Dell Laptop,Laptop,16GB,512GB,i7,4K,1,83000
27-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,66000
27-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,74000
27-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,82000
27-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,52000
27-04-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,47000
27-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,42000
27-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,4K,1,67000
27-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,69000
27-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,30000
27-04-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,79000
27-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,31000
27-04-2023,Lenovo Laptop,Laptop,32GB,1TB,i5,FHD,1,42000
28-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,46000
28-04-2023,Lenovo Laptop,Laptop,16GB,2TB,Ryzen 5,4K,1,68000
28-04-2023,HP Laptop,Laptop,8GB,1TB,i5,4K,1,44000
28-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,42000
28-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,61000
28-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i9,4K,1,94000
28-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,48000
28-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,68000
28-04-2023,HP Laptop,Laptop,8GB,1TB,i3,FHD,1,48000
28-04-2023,HP Laptop,Laptop,16GB,1TB,i5,4K,1,70000
28-04-2023,Lenovo Laptop,Laptop,16GB,512GB,i5,FHD,1,42000
28-04-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,80000
28-04-2023,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,46000
28-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,64000
28-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,44000
29-04-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,65000
29-04-2023,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,42000
29-04-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,75000
29-04-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,69000
29-04-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,41000
29-04-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,73000
29-04-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,51000
29-04-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,43000
29-04-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,31000
29-04-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
29-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,64000
29-04-2023,HP Laptop,Laptop,16GB,1TB,i9,4K,1,115000
29-04-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,4K,1,69000
30-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,68000
30-04-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,72000
30-04-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,64000
30-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,54000
30-04-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,63000
30-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,45000
30-04-2023,Asus Laptop,Laptop,8GB,512GB,i3,FHD,1,46000
30-04-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,69000
30-04-2023,Asus Laptop,Laptop,8GB,512GB,i5,4K,1,59000
30-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,70000
30-04-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,45000
30-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,42000
30-04-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,48000
30-04-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,60000
30-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,42000
30-04-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,50000
30-04-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,43000
30-04-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,48000
30-04-2023,HP Laptop,Laptop,8GB,512GB,i7,FHD,1,81000
30-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i3,FHD,1,43000
30-04-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,81000
30-04-2023,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,50000
30-04-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,4K,1,76000
30-04-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,72000
30-04-2023,Lenovo Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,55000
01-05-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,57000
01-05-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,45000
01-05-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,114000
01-05-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,55000
01-05-2023,HP Laptop,Laptop,16GB,1TB,i5,4K,1,64000
01-05-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,67000
01-05-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,45000
01-05-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,81000
01-05-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,48000
01-05-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,64000
01-05-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,54000
01-05-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,55000
01-05-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,84000
01-05-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,57000
01-05-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,48000
01-05-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,53000
01-05-2023,HP Laptop,Laptop,8GB,1TB,i7,4K,1,73000
02-05-2023,Dell Laptop,Laptop,8GB,1TB,i9,4K,1,103000
02-05-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,60000
02-05-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,44000
02-05-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,63000
02-05-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
02-05-2023,Dell Laptop,Laptop,8GB,512GB,i7,4K,1,64000
